step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
7390,0.00,0.00,36,1,0.00,0.00,37,0
7391,0.00,0.00,36,1,0.00,0.00,37,0
7392,0.00,0.00,36,1,0.00,0.00,37,0
7393,0.00,0.00,36,1,0.00,0.00,37,0
7394,0.00,0.00,36,1,0.00,0.00,37,0
7395,0.00,0.00,36,1,0.00,0.00,37,0
7396,0.00,0.00,36,1,0.00,0.00,37,0
7397,0.00,0.00,36,1,0.00,0.00,37,0
7398,0.00,0.00,36,1,0.00,0.00,37,0
7399,0.00,0.00,36,1,0.00,0.00,37,0
7400,0.00,0.00,36,1,0.00,0.00,37,0
7401,0.00,0.00,36,1,0.00,0.00,37,0
7402,0.00,0.00,36,1,0.00,0.00,37,0
7403,0.00,0.00,36,1,0.00,0.00,37,0
7404,0.00,0.00,36,1,0.00,0.00,37,0
7405,0.00,0.00,36,1,0.00,0.00,37,0
7406,0.00,0.00,36,1,0.00,0.00,37,0
7407,0.00,0.00,36,1,0.00,0.00,37,0
7408,0.00,0.00,37,0,0.00,0.00,37,0
7409,0.00,0.00,37,0,0.00,0.00,37,0
7410,0.00,0.00,37,0,0.00,0.00,37,0
7411,0.00,0.00,37,0,0.00,0.00,37,0
7412,0.00,0.01,37,1,0.00,0.01,37,1
7413,0.00,0.00,37,1,0.00,0.00,37,1
7414,0.00,0.00,37,1,0.00,0.00,37,1
7415,0.00,0.00,37,1,0.00,0.00,37,1
7416,0.00,0.00,37,1,0.00,0.00,37,1
7417,0.00,0.00,37,1,0.00,0.00,37,1
7418,0.00,0.00,37,1,0.00,0.00,37,1
7419,0.00,0.00,37,1,0.00,0.00,37,1
7420,0.00,0.00,37,1,0.00,0.00,37,1
7421,0.00,0.00,37,1,0.00,0.00,37,1
7422,0.00,0.00,37,1,0.00,0.00,37,1
7423,0.00,0.00,37,1,0.00,0.00,37,1
7424,0.00,0.00,37,1,0.00,0.00,37,1
7425,0.00,0.00,37,1,0.00,0.00,37,1
7426,0.00,0.00,37,1,0.00,0.00,37,1
7427,0.00,0.00,37,1,0.00,0.00,37,1
7428,0.00,0.00,37,1,0.00,0.00,37,1
7429,0.00,0.00,37,1,0.00,0.00,37,1
7430,0.00,0.00,37,1,2.00,0.02,37,1
7431,0.00,0.00,37,1,4.00,0.02,37,1
7432,0.00,0.00,37,1,6.00,0.02,37,1
7433,0.00,0.00,37,1,8.00,0.02,37,1
7434,0.00,0.00,37,1,10.00,0.02,37,1
7435,0.00,0.00,37,1,12.00,0.02,37,1
7436,0.00,0.00,37,1,14.00,0.02,37,1
7437,2.00,0.02,37,1,16.00,0.02,37,1
7438,4.00,0.02,37,1,18.00,0.02,37,1
7439,6.00,0.02,37,1,20.00,0.02,37,1
7440,8.00,0.02,37,1,22.00,0.02,37,1
7441,10.00,0.02,37,1,24.00,0.02,37,1
7442,12.00,0.02,37,1,26.00,0.02,37,1
7443,14.00,0.02,37,1,28.00,0.02,37,1
7444,16.00,0.02,37,1,30.00,0.02,37,1
7445,18.00,0.02,37,1,32.00,0.02,37,1
7446,20.00,0.02,37,1,34.00,0.02,37,1
7447,22.00,0.02,37,1,36.00,0.02,37,1
7448,24.00,0.02,37,1,38.00,0.02,37,1
7449,26.00,0.02,37,1,40.00,0.02,37,1
7450,28.00,0.02,37,1,42.00,0.02,37,1
7451,30.00,0.02,37,1,44.00,0.02,37,1
7452,32.00,0.02,37,1,46.00,0.02,37,1
7453,34.00,0.02,37,1,48.00,0.02,37,1
7454,36.00,0.02,37,1,50.00,0.02,37,1
7455,38.00,0.02,37,1,52.00,0.02,37,1
7456,40.00,0.02,37,1,54.00,0.02,37,1
7457,42.00,0.02,37,1,56.00,0.02,37,1
7458,44.00,0.02,37,1,58.00,0.02,37,1
7459,46.00,0.02,37,1,0.00,0.00,37,1
7460,48.00,0.02,37,1,0.00,0.00,37,1
7461,50.00,0.02,37,1,0.00,0.00,37,1
7462,52.00,0.02,37,1,0.00,0.00,37,1
7463,54.00,0.02,37,1,0.00,0.00,37,1
7464,56.00,0.02,37,1,0.00,0.00,37,1
7465,58.00,0.02,37,1,0.00,0.00,37,1
7466,60.00,0.02,37,1,0.00,0.00,37,1
7467,62.00,0.02,37,1,0.00,0.00,37,1
7468,64.00,0.02,37,1,0.00,0.00,37,1
7469,66.00,0.02,37,1,0.00,0.00,37,1
7470,68.00,0.02,37,1,0.00,0.00,37,1
7471,70.00,0.02,37,1,0.00,0.00,37,1
7472,0.00,0.00,37,1,0.00,0.00,37,1
7473,0.00,0.00,37,1,0.00,0.00,37,1
7474,0.00,0.00,37,1,0.00,0.00,37,1
7475,0.00,0.00,37,1,0.00,0.00,37,1
7476,0.00,0.00,37,1,0.00,0.00,37,1
7477,0.00,0.00,37,1,0.00,0.00,37,1
7478,0.00,0.00,37,1,0.00,0.00,37,1
7479,0.00,0.00,37,1,0.00,0.00,37,1
7480,0.00,0.00,37,1,1.00,0.01,37,1
7481,0.00,0.00,37,1,0.00,0.00,37,1
7482,0.00,0.00,37,1,0.00,0.00,37,1
7483,0.00,0.00,37,1,0.00,0.00,37,1
7484,0.00,0.00,37,1,0.00,0.00,37,1
7485,0.00,0.00,37,1,0.00,0.00,37,1
7486,0.00,0.00,37,1,0.00,0.00,37,1
7487,0.00,0.00,37,1,0.00,0.00,37,1
7488,0.00,0.00,37,1,0.00,0.00,37,1
7489,0.00,0.00,37,1,0.00,0.00,37,1
7490,0.00,0.00,37,1,0.00,0.00,37,1
7491,0.00,0.00,37,1,0.00,0.00,37,1
7492,0.00,0.00,37,1,0.00,0.00,37,1
7493,0.00,0.00,37,1,0.00,0.00,37,1
7494,0.00,0.00,37,1,0.00,0.00,37,1
7495,1.00,0.01,37,1,0.00,0.00,37,1
7496,2.00,0.01,37,1,0.00,0.00,37,1
7497,3.00,0.01,37,1,0.00,0.00,37,1
7498,4.00,0.01,37,1,0.00,0.00,37,1
7499,0.00,0.00,37,1,0.00,0.00,37,1
7500,0.00,0.00,37,1,1.00,0.01,37,1
7501,0.00,0.00,37,1,2.00,0.01,37,1
7502,0.00,0.00,37,1,3.00,0.01,37,1
7503,0.00,0.00,37,1,4.00,0.01,37,1
7504,0.00,0.00,37,1,5.00,0.01,37,1
7505,0.00,0.00,37,1,6.00,0.01,37,1
7506,0.00,0.00,37,1,7.00,0.01,37,1
7507,0.00,0.00,37,1,8.00,0.01,37,1
7508,0.00,0.00,37,1,9.00,0.01,37,1
7509,0.00,0.00,37,1,10.00,0.01,37,1
7510,0.00,0.00,37,1,11.00,0.01,37,1
7511,0.00,0.00,37,1,12.00,0.01,37,1
7512,0.00,0.00,37,1,13.00,0.01,37,1
7513,0.00,0.00,37,1,14.00,0.01,37,1
7514,0.00,0.00,37,1,15.00,0.01,37,1
7515,0.00,0.00,37,1,16.00,0.01,37,1
7516,0.00,0.00,37,1,17.00,0.01,37,1
7517,0.00,0.00,37,1,18.00,0.01,37,1
7518,0.00,0.00,37,1,19.00,0.01,37,1
7519,0.00,0.00,37,1,20.00,0.01,37,1
7520,0.00,0.00,37,1,21.00,0.01,37,1
7521,0.00,0.00,38,0,22.00,0.01,37,1
7522,0.00,0.00,38,0,23.00,0.01,37,1
7523,0.00,0.00,38,0,24.00,0.01,37,1
7524,0.00,0.00,38,0,25.00,0.01,37,1
7525,0.00,0.00,38,0,26.00,0.01,37,1
7526,0.00,0.00,38,0,27.00,0.01,37,1
7527,0.00,0.00,38,0,28.00,0.01,37,1
7528,0.00,0.00,38,0,29.00,0.01,37,1
7529,0.00,0.00,38,0,30.00,0.01,37,1
7530,0.00,0.00,38,0,31.00,0.01,37,1
7531,0.00,0.00,38,0,32.00,0.01,37,1
7532,0.00,0.00,38,0,33.00,0.01,37,1
7533,0.00,0.00,38,0,34.00,0.01,37,1
7534,0.00,0.00,38,0,0.00,0.00,37,1
7535,0.00,0.00,38,0,0.00,0.00,37,1
7536,0.00,0.00,38,0,0.00,0.00,37,1
7537,0.00,0.00,38,0,0.00,0.00,37,1
7538,0.00,0.00,38,0,0.00,0.00,37,1
7539,0.00,0.00,38,0,0.00,0.00,37,1
7540,0.00,0.00,38,0,0.00,0.00,37,1
7541,0.00,0.00,38,0,0.00,0.00,37,1
7542,0.00,0.00,38,0,0.00,0.00,37,1
7543,0.00,0.00,38,0,0.00,0.00,37,1
7544,0.00,0.00,38,0,0.00,0.00,37,1
7545,0.00,0.00,38,0,0.00,0.00,37,1
7546,0.00,0.00,38,0,0.00,0.00,37,1
7547,0.00,0.00,38,0,0.00,0.00,37,1
7548,0.00,0.00,38,0,0.00,0.00,37,1
7549,0.00,0.00,38,0,0.00,0.00,37,1
7550,0.00,0.00,38,0,0.00,0.00,37,1
7551,0.00,0.00,38,0,0.00,0.00,37,1
7552,0.00,0.00,38,0,0.00,0.00,37,1
7553,0.00,0.00,38,0,0.00,0.00,37,1
7554,0.00,0.00,38,0,0.00,0.00,37,1
7555,0.00,0.00,38,0,0.00,0.00,37,1
7556,0.00,0.00,38,0,0.00,0.00,37,1
7557,0.00,0.00,38,0,0.00,0.00,38,0
7558,0.00,0.00,38,0,0.00,0.00,38,0
7559,0.00,0.00,38,0,0.00,0.00,38,0
7560,0.00,0.00,38,0,0.00,0.00,38,0
7561,0.00,0.00,38,0,0.00,0.00,38,0
7562,0.00,0.00,38,0,0.00,0.00,38,0
7563,0.00,0.00,38,0,0.00,0.00,38,0
7564,0.00,0.00,38,0,0.00,0.00,38,0
7565,0.00,0.00,38,0,0.00,0.00,38,0
7566,0.00,0.00,38,0,0.00,0.00,38,0
7567,0.00,0.00,38,0,0.00,0.00,38,0
7568,0.00,0.00,38,0,0.00,0.00,38,0
7569,0.00,0.00,38,0,0.00,0.00,38,0
7570,0.00,0.00,38,0,0.00,0.00,38,0
7571,0.00,0.00,38,0,0.00,0.00,38,0
7572,0.00,0.00,38,0,0.00,0.00,38,0
7573,0.00,0.00,38,0,0.00,0.00,38,0
7574,0.00,0.00,38,0,0.00,0.00,38,0
7575,0.00,0.00,38,0,0.00,0.00,38,0
7576,0.00,0.00,38,0,0.00,0.00,38,0
7577,0.00,0.00,38,0,0.00,0.00,38,0
7578,0.00,0.00,38,0,0.00,0.00,38,0
7579,0.00,0.00,38,0,0.00,0.00,38,0
7580,0.00,0.00,38,0,0.00,0.00,38,0
7581,0.00,0.00,38,0,0.00,0.00,38,0
7582,0.00,0.00,38,0,0.00,0.00,38,0
7583,0.00,0.00,38,0,0.00,0.00,38,0
7584,0.00,0.00,38,0,0.00,0.00,38,0
7585,0.00,0.00,38,0,0.00,0.00,38,0
7586,0.00,0.00,38,0,0.00,0.00,38,0
7587,0.00,0.00,38,0,0.00,0.00,38,0
7588,0.00,0.00,38,0,0.00,0.00,38,0
7589,0.00,0.00,38,0,0.00,0.00,38,0
7590,0.00,0.00,38,0,0.00,0.00,38,0
7591,0.00,0.00,38,0,0.00,0.00,38,0
7592,0.00,0.00,38,0,0.00,0.00,38,0
7593,0.00,0.00,38,0,0.00,0.00,38,0
7594,0.00,0.00,38,0,0.00,0.00,38,0
7595,0.00,0.00,38,0,0.00,0.00,38,0
7596,0.00,0.00,38,0,0.00,0.00,38,0
7597,0.00,0.00,38,0,0.00,0.00,38,0
7598,0.00,0.00,38,0,0.00,0.00,38,0
7599,0.00,0.00,38,0,0.00,0.00,38,0
7600,0.00,0.00,38,0,0.00,0.00,38,0
7601,0.00,0.00,38,0,0.00,0.00,38,0
7602,0.00,0.00,38,0,0.00,0.00,38,0
7603,0.00,0.00,38,0,0.00,0.00,38,0
7604,0.00,0.00,38,0,0.00,0.00,38,0
7605,0.00,0.00,38,0,0.00,0.00,38,0
7606,0.00,0.00,38,0,0.00,0.00,38,0
7607,0.00,0.00,38,0,0.00,0.00,38,0
7608,0.00,0.00,38,0,0.00,0.00,38,0
7609,0.00,0.00,38,0,0.00,0.00,38,0
7610,0.00,0.00,38,0,0.00,0.00,38,0
7611,0.00,0.00,38,0,0.00,0.00,38,0
7612,0.00,0.00,38,0,0.00,0.00,38,0
7613,0.00,0.00,38,0,0.00,0.00,38,0
7614,0.00,0.00,38,0,0.00,0.00,38,0
7615,0.00,0.00,38,0,0.00,0.00,38,0
7616,0.00,0.00,38,0,0.00,0.00,38,0
7617,0.00,0.00,38,0,0.00,0.00,38,0
7618,0.00,0.00,38,0,0.00,0.00,38,0
7619,0.00,0.00,38,0,0.00,0.00,38,0
7620,0.00,0.00,38,0,0.00,0.00,38,0
7621,0.00,0.00,38,0,0.00,0.00,38,0
7622,0.00,0.00,38,0,0.00,0.00,38,0
7623,0.00,0.00,38,0,0.00,0.00,38,0
7624,0.00,0.01,38,1,0.00,0.01,38,1
7625,0.00,0.00,38,1,0.00,0.00,38,1
7626,0.00,0.00,38,1,0.00,0.00,38,1
7627,0.00,0.00,38,1,0.00,0.00,38,1
7628,0.00,0.00,38,1,0.00,0.00,38,1
7629,0.00,0.00,38,1,0.00,0.00,38,1
7630,0.00,0.00,38,1,0.00,0.00,38,1
7631,0.00,0.00,38,1,0.00,0.00,38,1
7632,0.00,0.00,38,1,0.00,0.00,38,1
7633,0.00,0.00,38,1,0.00,0.00,38,1
7634,0.00,0.00,38,1,0.00,0.00,38,1
7635,0.00,0.00,38,1,0.00,0.00,38,1
7636,0.00,0.00,38,1,0.00,0.00,38,1
7637,0.00,0.00,38,1,0.00,0.00,38,1
7638,0.00,0.00,38,1,0.00,0.00,38,1
7639,0.00,0.00,38,1,0.00,0.00,38,1
7640,0.00,0.00,38,1,0.00,0.00,38,1
7641,0.00,0.00,38,1,0.00,0.00,38,1
7642,0.00,0.00,38,1,0.00,0.00,38,1
7643,2.00,0.02,38,1,0.00,0.00,38,1
7644,4.00,0.02,38,1,0.00,0.00,38,1
7645,6.00,0.02,38,1,0.00,0.00,38,1
7646,8.00,0.02,38,1,0.00,0.00,38,1
7647,10.00,0.02,38,1,0.00,0.00,38,1
7648,12.00,0.02,38,1,0.00,0.00,38,1
7649,14.00,0.02,38,1,0.00,0.00,38,1
7650,16.00,0.02,38,1,0.00,0.00,38,1
7651,18.00,0.02,38,1,0.00,0.00,38,1
7652,0.00,0.00,38,1,0.00,0.00,38,1
7653,0.00,0.00,38,1,1.00,0.01,38,1
7654,0.00,0.00,38,1,2.00,0.01,38,1
7655,0.00,0.00,38,1,3.00,0.01,38,1
7656,0.00,0.00,38,1,4.00,0.01,38,1
7657,0.00,0.00,38,1,5.00,0.01,38,1
7658,0.00,0.00,38,1,6.00,0.01,38,1
7659,0.00,0.00,38,1,7.00,0.01,38,1
7660,0.00,0.00,38,1,8.00,0.01,38,1
7661,0.00,0.00,38,1,0.00,0.00,38,1
7662,0.00,0.00,38,1,0.00,0.00,38,1
7663,0.00,0.00,38,1,0.00,0.00,38,1
7664,0.00,0.00,38,1,0.00,0.00,38,1
7665,0.00,0.00,38,1,0.00,0.00,38,1
7666,2.00,0.02,38,1,0.00,0.00,38,1
7667,4.00,0.02,38,1,0.00,0.00,38,1
7668,6.00,0.02,38,1,0.00,0.00,38,1
7669,8.00,0.02,38,1,0.00,0.00,38,1
7670,10.00,0.02,38,1,0.00,0.00,38,1
7671,12.00,0.02,38,1,0.00,0.00,38,1
7672,14.00,0.02,38,1,0.00,0.00,38,1
7673,16.00,0.02,38,1,0.00,0.00,38,1
7674,18.00,0.02,38,1,0.00,0.00,38,1
7675,20.00,0.02,38,1,0.00,0.00,38,1
7676,22.00,0.02,38,1,0.00,0.00,38,1
7677,24.00,0.02,38,1,1.00,0.01,38,1
7678,26.00,0.02,38,1,2.00,0.01,38,1
7679,28.00,0.02,38,1,3.00,0.01,38,1
7680,30.00,0.02,38,1,4.00,0.01,38,1
7681,32.00,0.02,38,1,5.00,0.01,38,1
7682,34.00,0.02,38,1,6.00,0.01,38,1
7683,36.00,0.02,38,1,7.00,0.01,38,1
7684,38.00,0.02,38,1,8.00,0.01,38,1
7685,40.00,0.02,38,1,9.00,0.01,38,1
7686,42.00,0.02,38,1,10.00,0.01,38,1
7687,44.00,0.02,38,1,11.00,0.01,38,1
7688,46.00,0.02,38,1,12.00,0.01,38,1
7689,48.00,0.02,38,1,13.00,0.01,38,1
7690,50.00,0.02,38,1,14.00,0.01,38,1
7691,52.00,0.02,38,1,15.00,0.01,38,1
7692,54.00,0.02,38,1,16.00,0.01,38,1
7693,56.00,0.02,38,1,17.00,0.01,38,1
7694,58.00,0.02,38,1,18.00,0.01,38,1
7695,60.00,0.02,38,1,19.00,0.01,38,1
7696,62.00,0.02,38,1,20.00,0.01,38,1
7697,64.00,0.02,38,1,21.00,0.01,38,1
7698,66.00,0.02,38,1,22.00,0.01,38,1
7699,68.00,0.02,38,1,23.00,0.01,38,1
7700,70.00,0.02,38,1,24.00,0.01,38,1
7701,72.00,0.02,38,1,25.00,0.01,38,1
7702,74.00,0.02,38,1,26.00,0.01,38,1
7703,76.00,0.02,38,1,27.00,0.01,38,1
7704,78.00,0.02,38,1,28.00,0.01,38,1
7705,80.00,0.02,38,1,29.00,0.01,38,1
7706,82.00,0.02,38,1,30.00,0.01,38,1
7707,84.00,0.02,38,1,31.00,0.01,38,1
7708,86.00,0.02,38,1,32.00,0.01,38,1
7709,88.00,0.02,38,1,33.00,0.01,38,1
7710,90.00,0.02,38,1,34.00,0.01,38,1
7711,92.00,0.02,38,1,35.00,0.01,38,1
7712,0.00,0.00,38,1,36.00,0.01,38,1
7713,0.00,0.00,38,1,37.00,0.01,38,1
7714,0.00,0.00,38,1,0.00,0.00,38,1
7715,0.00,0.00,38,1,0.00,0.00,38,1
7716,0.00,0.00,38,1,0.00,0.00,38,1
7717,0.00,0.00,38,1,0.00,0.00,38,1
7718,0.00,0.00,38,1,0.00,0.00,38,1
7719,0.00,0.00,38,1,0.00,0.00,38,1
7720,0.00,0.00,38,1,0.00,0.00,38,1
7721,0.00,0.00,38,1,0.00,0.00,38,1
7722,0.00,0.00,38,1,0.00,0.00,38,1
7723,0.00,0.00,38,1,0.00,0.00,38,1
7724,0.00,0.00,38,1,0.00,0.00,38,1
7725,0.00,0.00,38,1,0.00,0.00,38,1
7726,0.00,0.00,38,1,0.00,0.00,38,1
7727,0.00,0.00,38,1,0.00,0.00,38,1
7728,0.00,0.00,38,1,0.00,0.00,38,1
7729,0.00,0.00,38,1,0.00,0.00,38,1
7730,0.00,0.00,38,1,0.00,0.00,38,1
7731,0.00,0.00,38,1,0.00,0.00,38,1
7732,0.00,0.00,38,1,0.00,0.00,38,1
7733,0.00,0.00,38,1,0.00,0.00,38,1
7734,0.00,0.00,38,1,0.00,0.00,38,1
7735,1.00,0.01,38,1,0.00,0.00,38,1
7736,2.00,0.01,38,1,0.00,0.00,39,0
7737,3.00,0.01,38,1,0.00,0.00,39,0
7738,4.00,0.01,38,1,0.00,0.00,39,0
7739,0.00,0.00,38,1,0.00,0.00,39,0
7740,0.00,0.00,38,1,0.00,0.00,39,0
7741,0.00,0.00,38,1,0.00,0.00,39,0
7742,0.00,0.00,38,1,0.00,0.00,39,0
7743,0.00,0.00,38,1,0.00,0.00,39,0
7744,0.00,0.00,38,1,0.00,0.00,39,0
7745,0.00,0.00,38,1,0.00,0.00,39,0
7746,0.00,0.00,38,1,0.00,0.00,39,0
7747,0.00,0.00,38,1,0.00,0.00,39,0
7748,0.00,0.00,38,1,0.00,0.00,39,0
7749,0.00,0.00,38,1,0.00,0.00,39,0
7750,0.00,0.00,38,1,0.00,0.00,39,0
7751,0.00,0.00,38,1,0.00,0.00,39,0
7752,0.00,0.00,38,1,0.00,0.00,39,0
7753,0.00,0.00,38,1,0.00,0.00,39,0
7754,0.00,0.00,38,1,0.00,0.00,39,0
7755,0.00,0.00,38,1,0.00,0.00,39,0
7756,0.00,0.00,38,1,0.00,0.00,39,0
7757,0.00,0.00,38,1,0.00,0.00,39,0
7758,0.00,0.00,38,1,0.00,0.00,39,0
7759,0.00,0.00,38,1,0.00,0.00,39,0
7760,0.00,0.00,38,1,0.00,0.00,39,0
7761,0.00,0.00,38,1,0.00,0.00,39,0
7762,0.00,0.00,39,0,0.00,0.00,39,0
7763,0.00,0.00,39,0,0.00,0.00,39,0
7764,0.00,0.00,39,0,0.00,0.00,39,0
7765,0.00,0.00,39,0,0.00,0.00,39,0
7766,0.00,0.00,39,0,0.00,0.00,39,0
7767,0.00,0.00,39,0,0.00,0.00,39,0
7768,0.00,0.00,39,0,0.00,0.00,39,0
7769,0.00,0.00,39,0,0.00,0.00,39,0
7770,0.00,0.00,39,0,0.00,0.00,39,0
7771,0.00,0.00,39,0,0.00,0.00,39,0
7772,0.00,0.00,39,0,0.00,0.00,39,0
7773,0.00,0.00,39,0,0.00,0.00,39,0
7774,0.00,0.00,39,0,0.00,0.00,39,0
7775,0.00,0.00,39,0,0.00,0.00,39,0
7776,0.00,0.00,39,0,0.00,0.00,39,0
7777,0.00,0.00,39,0,0.00,0.00,39,0
7778,0.00,0.00,39,0,0.00,0.00,39,0
7779,0.00,0.00,39,0,0.00,0.00,39,0
7780,0.00,0.00,39,0,0.00,0.00,39,0
7781,0.00,0.00,39,0,0.00,0.00,39,0
7782,0.00,0.00,39,0,0.00,0.00,39,0
7783,0.00,0.00,39,0,0.00,0.00,39,0
7784,0.00,0.00,39,0,0.00,0.00,39,0
7785,0.00,0.00,39,0,0.00,0.00,39,0
7786,0.00,0.00,39,0,0.00,0.00,39,0
7787,0.00,0.00,39,0,0.00,0.00,39,0
7788,0.00,0.00,39,0,0.00,0.00,39,0
7789,0.00,0.00,39,0,0.00,0.00,39,0
7790,0.00,0.00,39,0,0.00,0.00,39,0
7791,0.00,0.00,39,0,0.00,0.00,39,0
7792,0.00,0.00,39,0,0.00,0.00,39,0
7793,0.00,0.00,39,0,0.00,0.00,39,0
7794,0.00,0.00,39,0,0.00,0.00,39,0
7795,0.00,0.00,39,0,0.00,0.00,39,0
7796,0.00,0.00,39,0,0.00,0.00,39,0
7797,0.00,0.00,39,0,0.00,0.00,39,0
7798,0.00,0.00,39,0,0.00,0.00,39,0
7799,0.00,0.00,39,0,0.00,0.00,39,0
7800,0.00,0.00,39,0,0.00,0.00,39,0
7801,0.00,0.00,39,0,0.00,0.00,39,0
7802,0.00,0.00,39,0,0.00,0.00,39,0
7803,0.00,0.00,39,0,0.00,0.00,39,0
7804,0.00,0.00,39,0,0.00,0.00,39,0
7805,0.00,0.00,39,0,0.00,0.00,39,0
7806,0.00,0.00,39,0,0.00,0.00,39,0
7807,0.00,0.00,39,0,0.00,0.00,39,0
7808,0.00,0.00,39,0,0.00,0.00,39,0
7809,0.00,0.00,39,0,0.00,0.00,39,0
7810,0.00,0.00,39,0,0.00,0.00,39,0
7811,0.00,0.00,39,0,0.00,0.00,39,0
7812,0.00,0.00,39,0,0.00,0.00,39,0
7813,0.00,0.00,39,0,0.00,0.00,39,0
7814,0.00,0.00,39,0,0.00,0.00,39,0
7815,0.00,0.00,39,0,0.00,0.00,39,0
7816,0.00,0.00,39,0,0.00,0.00,39,0
7817,0.00,0.00,39,0,0.00,0.00,39,0
7818,0.00,0.00,39,0,0.00,0.00,39,0
7819,0.00,0.00,39,0,0.00,0.00,39,0
7820,0.00,0.00,39,0,0.00,0.00,39,0
7821,0.00,0.00,39,0,0.00,0.00,39,0
7822,0.00,0.00,39,0,0.00,0.00,39,0
7823,0.00,0.00,39,0,0.00,0.00,39,0
7824,0.00,0.00,39,0,0.00,0.00,39,0
7825,0.00,0.00,39,0,0.00,0.00,39,0
7826,0.00,0.00,39,0,0.00,0.00,39,0
7827,0.00,0.00,39,0,0.00,0.00,39,0
7828,0.00,0.00,39,0,0.00,0.00,39,0
7829,0.00,0.00,39,0,0.00,0.00,39,0
7830,0.00,0.00,39,0,0.00,0.00,39,0
7831,0.00,0.00,39,0,0.00,0.00,39,0
7832,0.00,0.00,39,0,0.00,0.00,39,0
7833,0.00,0.00,39,0,0.00,0.00,39,0
7834,0.00,0.00,39,0,0.00,0.00,39,0
7835,0.00,0.00,39,0,0.00,0.00,39,0
7836,0.00,0.01,39,1,0.00,0.01,39,1
7837,0.00,0.00,39,1,0.00,0.00,39,1
7838,0.00,0.00,39,1,0.00,0.00,39,1
7839,0.00,0.00,39,1,0.00,0.00,39,1
7840,0.00,0.00,39,1,0.00,0.00,39,1
7841,0.00,0.00,39,1,0.00,0.00,39,1
7842,0.00,0.00,39,1,0.00,0.00,39,1
7843,0.00,0.00,39,1,0.00,0.00,39,1
7844,0.00,0.00,39,1,0.00,0.00,39,1
7845,0.00,0.00,39,1,0.00,0.00,39,1
7846,0.00,0.00,39,1,0.00,0.00,39,1
7847,0.00,0.00,39,1,0.00,0.00,39,1
7848,0.00,0.00,39,1,0.00,0.00,39,1
7849,0.00,0.00,39,1,0.00,0.00,39,1
7850,0.00,0.00,39,1,0.00,0.00,39,1
7851,0.00,0.00,39,1,0.00,0.00,39,1
7852,0.00,0.00,39,1,0.00,0.00,39,1
7853,0.00,0.00,39,1,0.00,0.00,39,1
7854,0.00,0.00,39,1,0.00,0.00,39,1
7855,2.00,0.02,39,1,0.00,0.00,39,1
7856,4.00,0.02,39,1,0.00,0.00,39,1
7857,6.00,0.02,39,1,0.00,0.00,39,1
7858,8.00,0.02,39,1,0.00,0.00,39,1
7859,10.00,0.02,39,1,0.00,0.00,39,1
7860,12.00,0.02,39,1,2.00,0.02,39,1
7861,14.00,0.02,39,1,4.00,0.02,39,1
7862,16.00,0.02,39,1,6.00,0.02,39,1
7863,18.00,0.02,39,1,8.00,0.02,39,1
7864,20.00,0.02,39,1,10.00,0.02,39,1
7865,22.00,0.02,39,1,12.00,0.02,39,1
7866,24.00,0.02,39,1,14.00,0.02,39,1
7867,26.00,0.02,39,1,16.00,0.02,39,1
7868,28.00,0.02,39,1,18.00,0.02,39,1
7869,30.00,0.02,39,1,20.00,0.02,39,1
7870,32.00,0.02,39,1,22.00,0.02,39,1
7871,34.00,0.02,39,1,24.00,0.02,39,1
7872,36.00,0.02,39,1,26.00,0.02,39,1
7873,38.00,0.02,39,1,28.00,0.02,39,1
7874,40.00,0.02,39,1,30.00,0.02,39,1
7875,42.00,0.02,39,1,32.00,0.02,39,1
7876,44.00,0.02,39,1,34.00,0.02,39,1
7877,46.00,0.02,39,1,36.00,0.02,39,1
7878,48.00,0.02,39,1,38.00,0.02,39,1
7879,50.00,0.02,39,1,40.00,0.02,39,1
7880,52.00,0.02,39,1,42.00,0.02,39,1
7881,54.00,0.02,39,1,44.00,0.02,39,1
7882,56.00,0.02,39,1,46.00,0.02,39,1
7883,58.00,0.02,39,1,48.00,0.02,39,1
7884,60.00,0.02,39,1,0.00,0.00,39,1
7885,62.00,0.02,39,1,0.00,0.00,39,1
7886,64.00,0.02,39,1,0.00,0.00,39,1
7887,66.00,0.02,39,1,0.00,0.00,39,1
7888,68.00,0.02,39,1,0.00,0.00,39,1
7889,70.00,0.02,39,1,0.00,0.00,39,1
7890,72.00,0.02,39,1,0.00,0.00,39,1
7891,74.00,0.02,39,1,0.00,0.00,39,1
7892,0.00,0.00,39,1,0.00,0.00,39,1
7893,0.00,0.00,39,1,0.00,0.00,39,1
7894,0.00,0.00,39,1,0.00,0.00,39,1
7895,0.00,0.00,39,1,0.00,0.00,39,1
7896,0.00,0.00,39,1,0.00,0.00,39,1
7897,0.00,0.00,39,1,1.00,0.01,39,1
7898,0.00,0.00,39,1,0.00,0.00,39,1
7899,0.00,0.00,39,1,0.00,0.00,39,1
7900,0.00,0.00,39,1,0.00,0.00,39,1
7901,0.00,0.00,39,1,0.00,0.00,39,1
7902,0.00,0.00,39,1,0.00,0.00,39,1
7903,0.00,0.00,39,1,0.00,0.00,39,1
7904,0.00,0.00,39,1,0.00,0.00,39,1
7905,0.00,0.00,39,1,0.00,0.00,39,1
